obs,action,reward,next_obs,done
"[[0.26333141326904297, 0.671424150466919, 0.5693050622940063, -0.010192212648689747, 0.4860144555568695, 0.7201264500617981, 0.0, 0.0]]",2,-1.5620447397232056,"[0.2690785527229309, 0.6721532940864563, 0.5420555472373962, 0.020446542650461197, 0.5227950811386108, 0.7356134653091431, 0.0, 0.0]",False
"[[0.2690785527229309, 0.6721532940864563, 0.5420555472373962, 0.020446542650461197, 0.5227950811386108, 0.7356134653091431, 0.0, 0.0]]",2,-0.5176317095756531,"[0.2744154930114746, 0.6736182570457458, 0.501361072063446, 0.05220535770058632, 0.5599837899208069, 0.7437757253646851, 0.0, 0.0]",False
"[[0.2744154930114746, 0.6736182570457458, 0.501361072063446, 0.05220535770058632, 0.5599837899208069, 0.7437757253646851, 0.0, 0.0]]",2,-0.040509019047021866,"[0.2792784571647644, 0.6755815148353577, 0.45477238297462463, 0.07358299940824509, 0.5971112847328186, 0.7425506711006165, 0.0, 0.0]",False
"[[0.2792784571647644, 0.6755815148353577, 0.45477238297462463, 0.07358299940824509, 0.5971112847328186, 0.7425506711006165, 0.0, 0.0]]",2,-3.3450398445129395,"[0.2840332090854645, 0.6775019764900208, 0.44427210092544556, 0.0706975981593132, 0.6347861289978027, 0.7534966468811035, 0.0, 0.0]",False
"[[0.2840332090854645, 0.6775019764900208, 0.44427210092544556, 0.0706975981593132, 0.6347861289978027, 0.7534966468811035, 0.0, 0.0]]",2,-0.7704609632492065,"[0.28839293122291565, 0.6796254515647888, 0.40563613176345825, 0.07894600927829742, 0.672454833984375, 0.7533735632896423, 0.0, 0.0]",False
"[[0.28839293122291565, 0.6796254515647888, 0.40563613176345825, 0.07894600927829742, 0.672454833984375, 0.7533735632896423, 0.0, 0.0]]",3,-4.287428855895996,"[0.2928043305873871, 0.6812198758125305, 0.41319817304611206, 0.05554291978478432, 0.7081626653671265, 0.7141583561897278, 0.0, 0.0]",False
"[[0.2928043305873871, 0.6812198758125305, 0.41319817304611206, 0.05554291978478432, 0.7081626653671265, 0.7141583561897278, 0.0, 0.0]]",2,2.4529874324798584,"[0.2965092658996582, 0.6831614971160889, 0.3438398241996765, 0.07058016955852509, 0.7432867288589478, 0.7024815082550049, 0.0, 0.0]",False
"[[0.2965092658996582, 0.6831614971160889, 0.3438398241996765, 0.07058016955852509, 0.7432867288589478, 0.7024815082550049, 0.0, 0.0]]",2,0.60402911901474,"[0.2997279167175293, 0.6850729584693909, 0.2963830530643463, 0.06885291635990143, 0.7779418230056763, 0.6931029558181763, 0.0, 0.0]",False
"[[0.2997279167175293, 0.6850729584693909, 0.2963830530643463, 0.06885291635990143, 0.7779418230056763, 0.6931029558181763, 0.0, 0.0]]",2,1.276490330696106,"[0.30231332778930664, 0.6874697804450989, 0.2337394654750824, 0.08970867097377777, 0.8128557205200195, 0.6982781291007996, 0.0, 0.0]",False
"[[0.30231332778930664, 0.6874697804450989, 0.2337394654750824, 0.08970867097377777, 0.8128557205200195, 0.6982781291007996, 0.0, 0.0]]",2,-1.3022520542144775,"[0.30453959107398987, 0.6900901794433594, 0.19825181365013123, 0.09873511642217636, 0.8484682440757751, 0.7122505307197571, 0.0, 0.0]",False
"[[0.30453959107398987, 0.6900901794433594, 0.19825181365013123, 0.09873511642217636, 0.8484682440757751, 0.7122505307197571, 0.0, 0.0]]",2,-0.8812899589538574,"[0.30638647079467773, 0.6926978826522827, 0.16115127503871918, 0.09750119596719742, 0.8842759728431702, 0.7161543369293213, 0.0, 0.0]",False
"[[0.30638647079467773, 0.6926978826522827, 0.16115127503871918, 0.09750119596719742, 0.8842759728431702, 0.7161543369293213, 0.0, 0.0]]",2,-0.9526628851890564,"[0.3075951635837555, 0.6958362460136414, 0.09782274067401886, 0.12009111791849136, 0.9209039807319641, 0.7325596213340759, 0.0, 0.0]",False
"[[0.3075951635837555, 0.6958362460136414, 0.09782274067401886, 0.12009111791849136, 0.9209039807319641, 0.7325596213340759, 0.0, 0.0]]",0,-1.9866280555725098,"[0.3087943196296692, 0.6983852982521057, 0.09795711934566498, 0.09335368126630783, 0.9575285315513611, 0.7324919104576111, 0.0, 0.0]",False
"[[0.3087943196296692, 0.6983852982521057, 0.09795711934566498, 0.09335368126630783, 0.9575285315513611, 0.7324919104576111, 0.0, 0.0]]",0,-2.2156193256378174,"[0.3099838197231293, 0.7003443837165833, 0.09809528291225433, 0.06661957502365112, 0.9941497445106506, 0.7324241399765015, 0.0, 0.0]",False
"[[0.3099838197231293, 0.7003443837165833, 0.09809528291225433, 0.06661957502365112, 0.9941497445106506, 0.7324241399765015, 0.0, 0.0]]",2,0.7176079154014587,"[0.31065425276756287, 0.7019807696342468, 0.04763871058821678, 0.052115872502326965, 1.0301762819290161, 0.7205313444137573, 0.0, 0.0]",False
"[[0.31065425276756287, 0.7019807696342468, 0.04763871058821678, 0.052115872502326965, 1.0301762819290161, 0.7205313444137573, 0.0, 0.0]]",2,-2.707651138305664,"[0.31058329343795776, 0.7036115527153015, -0.02527109906077385, 0.05152793228626251, 1.0660067796707153, 0.7166112661361694, 0.0, 0.0]",False
"[[0.31058329343795776, 0.7036115527153015, -0.02527109906077385, 0.05152793228626251, 1.0660067796707153, 0.7166112661361694, 0.0, 0.0]]",0,-1.4664523601531982,"[0.31050243973731995, 0.704650342464447, -0.025129074230790138, 0.024806661531329155, 1.1018340587615967, 0.7165478467941284, 0.0, 0.0]",False
"[[0.31050243973731995, 0.704650342464447, -0.025129074230790138, 0.024806661531329155, 1.1018340587615967, 0.7165478467941284, 0.0, 0.0]]",0,-2.5942516326904297,"[0.31041136384010315, 0.7050968408584595, -0.024984221905469894, -0.0019111869623884559, 1.1376581192016602, 0.7164844274520874, 0.0, 0.0]",False
"[[0.31041136384010315, 0.7050968408584595, -0.024984221905469894, -0.0019111869623884559, 1.1376581192016602, 0.7164844274520874, 0.0, 0.0]]",0,-4.848721981048584,"[0.3103100657463074, 0.7049503326416016, -0.024836722761392593, -0.028625544160604477, 1.1734790802001953, 0.7164210677146912, 0.0, 0.0]",False
"[[0.3103100657463074, 0.7049503326416016, -0.024836722761392593, -0.028625544160604477, 1.1734790802001953, 0.7164210677146912, 0.0, 0.0]]",2,-8.95528507232666,"[0.3096807599067688, 0.7043808698654175, -0.07627109438180923, -0.04749295860528946, 1.2088558673858643, 0.707535445690155, 0.0, 0.0]",False
"[[0.3096807599067688, 0.7043808698654175, -0.07627109438180923, -0.04749295860528946, 1.2088558673858643, 0.707535445690155, 0.0, 0.0]]",0,-5.05038595199585,"[0.3090411126613617, 0.7032169699668884, -0.07612261176109314, -0.07419916987419128, 1.2442294359207153, 0.7074744701385498, 0.0, 0.0]",False
"[[0.3090411126613617, 0.7032169699668884, -0.07612261176109314, -0.07419916987419128, 1.2442294359207153, 0.7074744701385498, 0.0, 0.0]]",2,-6.94054651260376,"[0.30806246399879456, 0.7018150687217712, -0.10898182541131973, -0.08540748804807663, 1.2801531553268433, 0.7184736132621765, 0.0, 0.0]",False
"[[0.30806246399879456, 0.7018150687217712, -0.10898182541131973, -0.08540748804807663, 1.2801531553268433, 0.7184736132621765, 0.0, 0.0]]",2,-7.920884132385254,"[0.3066587448120117, 0.7000897526741028, -0.15030106902122498, -0.1002025380730629, 1.3163264989852905, 0.7234658002853394, 0.0, 0.0]",False
"[[0.3066587448120117, 0.7000897526741028, -0.15030106902122498, -0.1002025380730629, 1.3163264989852905, 0.7234658002853394, 0.0, 0.0]]",3,-3.8804001808166504,"[0.30527544021606445, 0.6979000568389893, -0.14629703760147095, -0.1190292090177536, 1.3494293689727783, 0.6620581746101379, 0.0, 0.0]",False
"[[0.30527544021606445, 0.6979000568389893, -0.14629703760147095, -0.1190292090177536, 1.3494293689727783, 0.6620581746101379, 0.0, 0.0]]",3,-3.944643497467041,"[0.30390357971191406, 0.695219874382019, -0.14358220994472504, -0.13937345147132874, 1.380081295967102, 0.6130387187004089, 0.0, 0.0]",False
"[[0.30390357971191406, 0.695219874382019, -0.14358220994472504, -0.13937345147132874, 1.380081295967102, 0.6130387187004089, 0.0, 0.0]]",3,-4.009260654449463,"[0.30253419280052185, 0.6920282244682312, -0.14208292961120605, -0.1609233319759369, 1.4087772369384766, 0.5739196538925171, 0.0, 0.0]",False
"[[0.30253419280052185, 0.6920282244682312, -0.14208292961120605, -0.1609233319759369, 1.4087772369384766, 0.5739196538925171, 0.0, 0.0]]",3,-3.8972904682159424,"[0.30116844177246094, 0.6883220672607422, -0.14064255356788635, -0.18261218070983887, 1.435570478439331, 0.5358648896217346, 0.0, 0.0]",False
"[[0.30116844177246094, 0.6883220672607422, -0.14064255356788635, -0.18261218070983887, 1.435570478439331, 0.5358648896217346, 0.0, 0.0]]",3,-3.4551806449890137,"[0.2998080253601074, 0.6841413974761963, -0.13905425369739532, -0.2018824964761734, 1.4595537185668945, 0.4796643853187561, 0.0, 0.0]",False
"[[0.2998080253601074, 0.6841413974761963, -0.13905425369739532, -0.2018824964761734, 1.4595537185668945, 0.4796643853187561, 0.0, 0.0]]",3,-3.4415926933288574,"[0.298448383808136, 0.6794567704200745, -0.1382026970386505, -0.2228817194700241, 1.4813915491104126, 0.43675607442855835, 0.0, 0.0]",False
"[[0.298448383808136, 0.6794567704200745, -0.1382026970386505, -0.2228817194700241, 1.4813915491104126, 0.43675607442855835, 0.0, 0.0]]",3,-3.0206830501556396,"[0.2970864176750183, 0.6742997765541077, -0.13774549961090088, -0.24198365211486816, 1.5003775358200073, 0.37971919775009155, 0.0, 0.0]",False
"[[0.2970864176750183, 0.6742997765541077, -0.13774549961090088, -0.24198365211486816, 1.5003775358200073, 0.37971919775009155, 0.0, 0.0]]",3,-2.7339165210723877,"[0.29572391510009766, 0.6686689853668213, -0.13729333877563477, -0.26113882660865784, 1.5165296792984009, 0.32304197549819946, 0.0, 0.0]",False
"[[0.29572391510009766, 0.6686689853668213, -0.13729333877563477, -0.26113882660865784, 1.5165296792984009, 0.32304197549819946, 0.0, 0.0]]",3,-2.3594768047332764,"[0.29436129331588745, 0.6625751852989197, -0.13690148293972015, -0.2796590030193329, 1.5296082496643066, 0.2615724205970764, 0.0, 0.0]",False
"[[0.29436129331588745, 0.6625751852989197, -0.13690148293972015, -0.2796590030193329, 1.5296082496643066, 0.2615724205970764, 0.0, 0.0]]",3,-2.2995543479919434,"[0.2930029034614563, 0.6559813618659973, -0.1362343281507492, -0.30036401748657227, 1.5404340028762817, 0.21651533246040344, 0.0, 0.0]",False
"[[0.2930029034614563, 0.6559813618659973, -0.1362343281507492, -0.30036401748657227, 1.5404340028762817, 0.21651533246040344, 0.0, 0.0]]",3,-1.773311734199524,"[0.2916525900363922, 0.6489226222038269, -0.13524310290813446, -0.3189740777015686, 1.548215627670288, 0.15563367307186127, 0.0, 0.0]",False
"[[0.2916525900363922, 0.6489226222038269, -0.13524310290813446, -0.3189740777015686, 1.548215627670288, 0.15563367307186127, 0.0, 0.0]]",3,-1.7633919715881348,"[0.29031115770339966, 0.641357958316803, -0.1342564821243286, -0.3400344252586365, 1.5538784265518188, 0.11325488984584808, 0.0, 0.0]",False
"[[0.29031115770339966, 0.641357958316803, -0.1342564821243286, -0.3400344252586365, 1.5538784265518188, 0.11325488984584808, 0.0, 0.0]]",3,-1.6551438570022583,"[0.28896456956863403, 0.6332771182060242, -0.1347188651561737, -0.36169421672821045, 1.5576542615890503, 0.07551424950361252, 0.0, 0.0]",False
"[[0.28896456956863403, 0.6332771182060242, -0.1347188651561737, -0.36169421672821045, 1.5576542615890503, 0.07551424950361252, 0.0, 0.0]]",3,-1.2263295650482178,"[0.28762465715408325, 0.6247019171714783, -0.1340109258890152, -0.38206568360328674, 1.5590534210205078, 0.027984347194433212, 0.0, 0.0]",False
"[[0.28762465715408325, 0.6247019171714783, -0.1340109258890152, -0.38206568360328674, 1.5590534210205078, 0.027984347194433212, 0.0, 0.0]]",3,-1.0480372905731201,"[0.2862883508205414, 0.6156220436096191, -0.1336238533258438, -0.40304306149482727, 1.5583056211471558, -0.01495659351348877, 0.0, 0.0]",False
"[[0.2862883508205414, 0.6156220436096191, -0.1336238533258438, -0.40304306149482727, 1.5583056211471558, -0.01495659351348877, 0.0, 0.0]]",3,-0.7004161477088928,"[0.2849467396736145, 0.6060537099838257, -0.13411521911621094, -0.4230615794658661, 1.5550512075424194, -0.06508822739124298, 0.0, 0.0]",False
"[[0.2849467396736145, 0.6060537099838257, -0.13411521911621094, -0.4230615794658661, 1.5550512075424194, -0.06508822739124298, 0.0, 0.0]]",3,-0.42690595984458923,"[0.2836085259914398, 0.595991849899292, -0.13371843099594116, -0.4433745741844177, 1.5493988990783691, -0.11304585635662079, 0.0, 0.0]",False
"[[0.2836085259914398, 0.595991849899292, -0.13371843099594116, -0.4433745741844177, 1.5493988990783691, -0.11304585635662079, 0.0, 0.0]]",3,-0.31919416785240173,"[0.2822776734828949, 0.5854139924049377, -0.13289180397987366, -0.46503522992134094, 1.541854977607727, -0.15087810158729553, 0.0, 0.0]",False
"[[0.2822776734828949, 0.5854139924049377, -0.13289180397987366, -0.46503522992134094, 1.541854977607727, -0.15087810158729553, 0.0, 0.0]]",3,0.12466595321893692,"[0.2809438705444336, 0.5743511319160461, -0.1330292522907257, -0.4848472476005554, 1.5317270755767822, -0.202558234333992, 0.0, 0.0]",False
"[[0.2809438705444336, 0.5743511319160461, -0.1330292522907257, -0.4848472476005554, 1.5317270755767822, -0.202558234333992, 0.0, 0.0]]",3,0.3714529275894165,"[0.27960404753685, 0.5627981424331665, -0.13340947031974792, -0.5049717426300049, 1.5191359519958496, -0.2518215477466583, 0.0, 0.0]",False
"[[0.27960404753685, 0.5627981424331665, -0.13340947031974792, -0.5049717426300049, 1.5191359519958496, -0.2518215477466583, 0.0, 0.0]]",3,0.6592236161231995,"[0.27827340364456177, 0.5507504343986511, -0.13219253718852997, -0.5253639817237854, 1.5041686296463013, -0.2993469834327698, 0.0, 0.0]",False
"[[0.27827340364456177, 0.5507504343986511, -0.13219253718852997, -0.5253639817237854, 1.5041686296463013, -0.2993469834327698, 0.0, 0.0]]",3,1.1262753009796143,"[0.2769443392753601, 0.5382345914840698, -0.1315462589263916, -0.5441859364509583, 1.486240029335022, -0.3585726022720337, 0.0, 0.0]",False
"[[0.2769443392753601, 0.5382345914840698, -0.1315462589263916, -0.5441859364509583, 1.486240029335022, -0.3585726022720337, 0.0, 0.0]]",3,1.4789537191390991,"[0.27562466263771057, 0.5252509117126465, -0.12999045848846436, -0.5629957914352417, 1.46533203125, -0.4181594252586365, 0.0, 0.0]",False
"[[0.27562466263771057, 0.5252509117126465, -0.12999045848846436, -0.5629957914352417, 1.46533203125, -0.4181594252586365, 0.0, 0.0]]",3,1.602609634399414,"[0.27430135011672974, 0.5117776393890381, -0.1295941025018692, -0.5831406712532043, 1.441969394683838, -0.4672526717185974, 0.0, 0.0]",False
"[[0.27430135011672974, 0.5117776393890381, -0.1295941025018692, -0.5831406712532043, 1.441969394683838, -0.4672526717185974, 0.0, 0.0]]",3,1.878972053527832,"[0.27298372983932495, 0.49781128764152527, -0.12811234593391418, -0.6034966111183167, 1.416208267211914, -0.515222430229187, 0.0, 0.0]",False
"[[0.27298372983932495, 0.49781128764152527, -0.12811234593391418, -0.6034966111183167, 1.416208267211914, -0.515222430229187, 0.0, 0.0]]",3,1.9676483869552612,"[0.27166491746902466, 0.48333150148391724, -0.1272190362215042, -0.6251216530799866, 1.3885409832000732, -0.5533455610275269, 0.0, 0.0]",False
"[[0.27166491746902466, 0.48333150148391724, -0.1272190362215042, -0.6251216530799866, 1.3885409832000732, -0.5533455610275269, 0.0, 0.0]]",3,2.4420275688171387,"[0.27035045623779297, 0.4683678448200226, -0.12548662722110748, -0.6450166702270508, 1.3582993745803833, -0.6048332452774048, 0.0, 0.0]",False
"[[0.27035045623779297, 0.4683678448200226, -0.12548662722110748, -0.6450166702270508, 1.3582993745803833, -0.6048332452774048, 0.0, 0.0]]",3,2.50881290435791,"[0.26904600858688354, 0.4528912901878357, -0.12309803068637848, -0.6666602492332458, 1.3261057138442993, -0.6438740491867065, 0.0, 0.0]",False
"[[0.26904600858688354, 0.4528912901878357, -0.12309803068637848, -0.6666602492332458, 1.3261057138442993, -0.6438740491867065, 0.0, 0.0]]",3,2.6998093128204346,"[0.26774102449417114, 0.4369019567966461, -0.12162812799215317, -0.6884012818336487, 1.2920387983322144, -0.6813374757766724, 0.0, 0.0]",False
"[[0.26774102449417114, 0.4369019567966461, -0.12162812799215317, -0.6884012818336487, 1.2920387983322144, -0.6813374757766724, 0.0, 0.0]]",3,3.208400011062622,"[0.2664434313774109, 0.42043477296829224, -0.11893276870250702, -0.7081477046012878, 1.2553147077560425, -0.7344851493835449, 0.0, 0.0]",False
"[[0.2664434313774109, 0.42043477296829224, -0.11893276870250702, -0.7081477046012878, 1.2553147077560425, -0.7344851493835449, 0.0, 0.0]]",3,3.275128126144409,"[0.26514607667922974, 0.4034653306007385, -0.11689011752605438, -0.7294454574584961, 1.2165392637252808, -0.7755099534988403, 0.0, 0.0]",False
"[[0.26514607667922974, 0.4034653306007385, -0.11689011752605438, -0.7294454574584961, 1.2165392637252808, -0.7755099534988403, 0.0, 0.0]]",3,3.470182418823242,"[0.26386260986328125, 0.3859858512878418, -0.11332257091999054, -0.7512331008911133, 1.1757913827896118, -0.8149568438529968, 0.0, 0.0]",False
"[[0.26386260986328125, 0.3859858512878418, -0.11332257091999054, -0.7512331008911133, 1.1757913827896118, -0.8149568438529968, 0.0, 0.0]]",3,3.9638772010803223,"[0.26260024309158325, 0.3680309057235718, -0.10850206762552261, -0.7711194157600403, 1.1323128938674927, -0.8695713877677917, 0.0, 0.0]",False
"[[0.26260024309158325, 0.3680309057235718, -0.10850206762552261, -0.7711194157600403, 1.1323128938674927, -0.8695713877677917, 0.0, 0.0]]",1,2.284928321838379,"[0.2612849175930023, 0.349376916885376, -0.11327312141656876, -0.8043106198310852, 1.0914709568023682, -0.8168385624885559, 0.0, 0.0]",False
"[[0.2612849175930023, 0.349376916885376, -0.11327312141656876, -0.8043106198310852, 1.0914709568023682, -0.8168385624885559, 0.0, 0.0]]",2,2.902538299560547,"[0.2595759332180023, 0.3302883803844452, -0.1509687602519989, -0.8239189386367798, 1.0502468347549438, -0.8244826197624207, 0.0, 0.0]",False
"[[0.2595759332180023, 0.3302883803844452, -0.1509687602519989, -0.8239189386367798, 1.0502468347549438, -0.8244826197624207, 0.0, 0.0]]",2,4.013863563537598,"[0.25753897428512573, 0.31104156374931335, -0.18249931931495667, -0.8317647576332092, 1.0094536542892456, -0.8158642053604126, 0.0, 0.0]",False
"[[0.25753897428512573, 0.31104156374931335, -0.18249931931495667, -0.8317647576332092, 1.0094536542892456, -0.8158642053604126, 0.0, 0.0]]",2,3.4954404830932617,"[0.2545723021030426, 0.29190582036972046, -0.27379006147384644, -0.8271875381469727, 0.9682331085205078, -0.8244119882583618, 0.0, 0.0]",False
"[[0.2545723021030426, 0.29190582036972046, -0.27379006147384644, -0.8271875381469727, 0.9682331085205078, -0.8244119882583618, 0.0, 0.0]]",2,4.34347677230835,"[0.25099021196365356, 0.27304038405418396, -0.3342733383178711, -0.8161496520042419, 0.9276131391525269, -0.8124009370803833, 0.0, 0.0]",False
"[[0.25099021196365356, 0.27304038405418396, -0.3342733383178711, -0.8161496520042419, 0.9276131391525269, -0.8124009370803833, 0.0, 0.0]]",2,4.212693691253662,"[0.2467893660068512, 0.25454115867614746, -0.39524415135383606, -0.8008939027786255, 0.8876628875732422, -0.7990058660507202, 0.0, 0.0]",False
"[[0.2467893660068512, 0.25454115867614746, -0.39524415135383606, -0.8008939027786255, 0.8876628875732422, -0.7990058660507202, 0.0, 0.0]]",1,2.383267879486084,"[0.24253606796264648, 0.23537780344486237, -0.4005569517612457, -0.8321000933647156, 0.8497132658958435, -0.7589918971061707, 0.0, 0.0]",False
"[[0.24253606796264648, 0.23537780344486237, -0.4005569517612457, -0.8321000933647156, 0.8497132658958435, -0.7589918971061707, 0.0, 0.0]]",2,3.2150604724884033,"[0.23751191794872284, 0.21665026247501373, -0.47658437490463257, -0.8134002089500427, 0.811811625957489, -0.7580339312553406, 0.0, 0.0]",False
"[[0.23751191794872284, 0.21665026247501373, -0.47658437490463257, -0.8134002089500427, 0.811811625957489, -0.7580339312553406, 0.0, 0.0]]",2,2.2478458881378174,"[0.23204383254051208, 0.19774504005908966, -0.5195924639701843, -0.8217393159866333, 0.7734465003013611, -0.7673038840293884, 0.0, 0.0]",False
"[[0.23204383254051208, 0.19774504005908966, -0.5195924639701843, -0.8217393159866333, 0.7734465003013611, -0.7673038840293884, 0.0, 0.0]]",2,2.010706663131714,"[0.22596588730812073, 0.17885936796665192, -0.5789997577667236, -0.8212720155715942, 0.7344040274620056, -0.780849814414978, 0.0, 0.0]",False
"[[0.22596588730812073, 0.17885936796665192, -0.5789997577667236, -0.8212720155715942, 0.7344040274620056, -0.780849814414978, 0.0, 0.0]]",2,4.055821895599365,"[0.21966199576854706, 0.16004076600074768, -0.6010477542877197, -0.8193163275718689, 0.6959656476974487, -0.7687670588493347, 0.0, 0.0]",False
"[[0.21966199576854706, 0.16004076600074768, -0.6010477542877197, -0.8193163275718689, 0.6959656476974487, -0.7687670588493347, 0.0, 0.0]]",2,1.8524435758590698,"[0.21269921958446503, 0.14138153195381165, -0.6653110384941101, -0.8126592040061951, 0.6566952466964722, -0.785407543182373, 0.0, 0.0]",False
"[[0.21269921958446503, 0.14138153195381165, -0.6653110384941101, -0.8126592040061951, 0.6566952466964722, -0.785407543182373, 0.0, 0.0]]",2,4.083333492279053,"[0.20530204474925995, 0.12325173616409302, -0.7082300186157227, -0.7901631593704224, 0.6179623007774353, -0.7746585607528687, 0.0, 0.0]",False
"[[0.20530204474925995, 0.12325173616409302, -0.7082300186157227, -0.7901631593704224, 0.6179623007774353, -0.7746585607528687, 0.0, 0.0]]",2,2.789442539215088,"[0.197489932179451, 0.10525017976760864, -0.748620867729187, -0.7851898670196533, 0.5789706707000732, -0.779833197593689, 0.0, 0.0]",False
"[[0.197489932179451, 0.10525017976760864, -0.748620867729187, -0.7851898670196533, 0.5789706707000732, -0.779833197593689, 0.0, 0.0]]",2,2.63870906829834,"[0.18935862183570862, 0.08714068681001663, -0.7793435454368591, -0.7907026410102844, 0.5395786762237549, -0.7878406047821045, 0.0, 0.0]",False
"[[0.18935862183570862, 0.08714068681001663, -0.7793435454368591, -0.7907026410102844, 0.5395786762237549, -0.7878406047821045, 0.0, 0.0]]",2,2.951404333114624,"[0.18096570670604706, 0.06891575455665588, -0.8044611215591431, -0.7966448664665222, 0.4999207854270935, -0.7931588888168335, 0.0, 0.0]",False
"[[0.18096570670604706, 0.06891575455665588, -0.8044611215591431, -0.7966448664665222, 0.4999207854270935, -0.7931588888168335, 0.0, 0.0]]",2,3.6718008518218994,"[0.17214365303516388, 0.05125194415450096, -0.8465995788574219, -0.7726281881332397, 0.46024075150489807, -0.7936015725135803, 0.0, 0.0]",False
"[[0.17214365303516388, 0.05125194415450096, -0.8465995788574219, -0.7726281881332397, 0.46024075150489807, -0.7936015725135803, 0.0, 0.0]]",2,12.837850570678711,"[0.16299553215503693, 0.03365987166762352, -0.8780921697616577, -0.7702789306640625, 0.42013493180274963, -0.8021178245544434, 0.0, 1.0]",False
"[[0.16299553215503693, 0.03365987166762352, -0.8780921697616577, -0.7702789306640625, 0.42013493180274963, -0.8021178245544434, 0.0, 1.0]]",3,11.20263957977295,"[0.15405502915382385, 0.016713032498955727, -0.8460742831230164, -0.7412377595901489, 0.3625047206878662, -1.161480188369751, 0.0, 1.0]",False
"[[0.15405502915382385, 0.016713032498955727, -0.8460742831230164, -0.7412377595901489, 0.3625047206878662, -1.161480188369751, 0.0, 1.0]]",2,11.560415267944336,"[0.1448829621076584, 0.0008546686149202287, -0.8465843200683594, -0.6892947554588318, 0.28710782527923584, -1.5103987455368042, 0.0, 1.0]",False
"[[0.1448829621076584, 0.0008546686149202287, -0.8465843200683594, -0.6892947554588318, 0.28710782527923584, -1.5103987455368042, 0.0, 1.0]]",2,12.392205238342285,"[0.1352885216474533, -0.013544001616537571, -0.8664272427558899, -0.6245556473731995, 0.1927507370710373, -1.8868043422698975, 0.0, 1.0]",False
"[[0.1352885216474533, -0.013544001616537571, -0.8664272427558899, -0.6245556473731995, 0.1927507370710373, -1.8868043422698975, 0.0, 1.0]]",2,20.496252059936523,"[0.12540273368358612, -0.02668990194797516, -0.8935428857803345, -0.5748844146728516, 0.09810571372509003, -1.8926290273666382, 1.0, 1.0]",False
"[[0.12540273368358612, -0.02668990194797516, -0.8935428857803345, -0.5748844146728516, 0.09810571372509003, -1.8926290273666382, 1.0, 1.0]]",2,12.63525390625,"[0.11542749404907227, -0.03840289264917374, -0.8991174697875977, -0.5171789526939392, 0.0005692982813343406, -1.9510376453399658, 1.0, 1.0]",False
"[[0.11542749404907227, -0.03840289264917374, -0.8991174697875977, -0.5171789526939392, 0.0005692982813343406, -1.9510376453399658, 1.0, 1.0]]",2,-100.0,"[-0.004375457763671875, 1.405618667602539, -0.44319266080856323, -0.23562195897102356, 0.005076771602034569, 0.10038981586694717, 0.0, 0.0]",True
"[[-0.004375457763671875, 1.405618667602539, -0.44319266080856323, -0.23562195897102356, 0.005076771602034569, 0.10038981586694717, 0.0, 0.0]]",2,0.25682035088539124,"[-0.008745765313506126, 1.4005382061004639, -0.44208765029907227, -0.22582556307315826, 0.01007634587585926, 0.10000161081552505, 0.0, 0.0]",False
"[[-0.008745765313506126, 1.4005382061004639, -0.44208765029907227, -0.22582556307315826, 0.01007634587585926, 0.10000161081552505, 0.0, 0.0]]",2,0.03016883134841919,"[-0.013275528326630592, 1.3963985443115234, -0.4573080539703369, -0.1840282827615738, 0.014357197098433971, 0.08562503755092621, 0.0, 0.0]",False
"[[-0.013275528326630592, 1.3963985443115234, -0.4573080539703369, -0.1840282827615738, 0.014357197098433971, 0.08562503755092621, 0.0, 0.0]]",3,-0.14237520098686218,"[-0.017741775140166283, 1.391669511795044, -0.44933706521987915, -0.210200697183609, 0.017034579068422318, 0.05355285480618477, 0.0, 0.0]",False
"[[-0.017741775140166283, 1.391669511795044, -0.44933706521987915, -0.210200697183609, 0.017034579068422318, 0.05355285480618477, 0.0, 0.0]]",2,1.3604801893234253,"[-0.02218160592019558, 1.3876981735229492, -0.4468878209590912, -0.17654654383659363, 0.019912628456950188, 0.05756613612174988, 0.0, 0.0]",False
"[[-0.02218160592019558, 1.3876981735229492, -0.4468878209590912, -0.17654654383659363, 0.019912628456950188, 0.05756613612174988, 0.0, 0.0]]",3,0.27905353903770447,"[-0.026535987854003906, 1.3831274509429932, -0.43618565797805786, -0.2031434178352356, 0.020641883835196495, 0.014586387202143669, 0.0, 0.0]",False
"[[-0.026535987854003906, 1.3831274509429932, -0.43618565797805786, -0.2031434178352356, 0.020641883835196495, 0.014586387202143669, 0.0, 0.0]]",2,2.488776683807373,"[-0.030733108520507812, 1.37923002243042, -0.4212978482246399, -0.1732463836669922, 0.02220587059855461, 0.031282804906368256, 0.0, 0.0]",False
"[[-0.030733108520507812, 1.37923002243042, -0.4212978482246399, -0.1732463836669922, 0.02220587059855461, 0.031282804906368256, 0.0, 0.0]]",2,-0.5636410713195801,"[-0.03506145626306534, 1.3757553100585938, -0.4338557720184326, -0.15444345772266388, 0.023215752094984055, 0.020199688151478767, 0.0, 0.0]",False
"[[-0.03506145626306534, 1.3757553100585938, -0.4338557720184326, -0.15444345772266388, 0.023215752094984055, 0.020199688151478767, 0.0, 0.0]]",3,0.25295567512512207,"[-0.039321232587099075, 1.3716717958450317, -0.42526501417160034, -0.1814843863248825, 0.022507332265377045, -0.014169621281325817, 0.0, 0.0]",False
